model,monitoring_location_id,flow_rate,rolling_21,true_label,arima_test_rmse,llm_prediction,llm_confidence,parse_ok,parse_error
phi-3.5-mini-instruct,USGS-14113000,985.0,1021.095238095238,Low,1233.3436263976494,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,212.0,92.71428571428572,Low,918.4129278545872,High,0.9,True,
phi-3.5-mini-instruct,USGS-13335050,145.0,150.76190476190476,Low,87.55100282214526,Medium,0.92,True,
phi-3.5-mini-instruct,USGS-12502500,31.0,28.285714285714285,Low,83.27659503307245,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12502500,221.0,338.0952380952381,Low,83.27659503307245,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,2210.0,2210.0,Low,1009.0855554321142,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-12464800,15.0,23.547619047619047,Low,10.235605106276356,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452800,124.0,125.0,Low,377.8042179976496,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12452800,70.4,66.43809523809524,Low,377.8042179976496,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12452990,218.0,261.4761904761905,Low,464.545206702337,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452800,132.0,117.57142857142856,Low,377.8042179976496,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14107000,102.0,122.8095238095238,Low,309.4773905537867,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431000,137.0,151.52380952380952,Low,230.0085108294793,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12458000,1490.0,1120.6666666666667,Low,778.0209698128198,High,0.9,True,
phi-3.5-mini-instruct,USGS-12459000,1080.0,1381.904761904762,Low,3552.3653423727915,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12439500,798.0,803.2857142857143,Low,253.09296883655048,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12451000,824.0,1831.952380952381,Low,1255.535243930351,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12458000,1660.0,1207.0,Low,778.0209698128198,High,0.9,True,
phi-3.5-mini-instruct,USGS-14013000,57.9,103.20952380952382,Low,139.96007401129722,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12442500,533.0,477.9047619047619,Low,1966.7599058711344,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452990,172.0,249.0952380952381,Low,464.545206702337,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12448500,10000.0,9344.285714285714,Medium,1154.4545536589758,High,0.9,True,
phi-3.5-mini-instruct,USGS-12431000,332.0,260.7619047619048,Low,230.0085108294793,High,0.85,True,
phi-3.5-mini-instruct,USGS-13335050,50.5,52.7047619047619,Low,87.55100282214526,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12442500,223.0,204.95238095238096,Low,1966.7599058711344,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,119000.0,89242.85714285714,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,93.0,77.23809523809524,Low,936.9136059387152,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448000,262.0,449.1428571428572,Low,424.7138682386691,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12448998,142.0,180.0,Low,309.39979389679627,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12472600,171.0,169.8095238095238,Low,56.52799863011091,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-13335050,29.1,28.933333333333337,Low,87.55100282214526,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12439500,255.0,430.7142857142857,Low,253.09296883655048,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452990,168.0,157.0952380952381,Low,464.545206702337,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12488500,245.0,315.6666666666667,Low,279.3940058356053,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,605.0,625.6190476190476,Low,753.8943709183061,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448500,329.0,369.7619047619048,Low,1154.4545536589758,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452800,1110.0,1115.428571428571,Low,377.8042179976496,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12449500,232.0,292.0952380952381,Low,1502.8300317743503,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,71.8,24.61428571428571,Low,918.4129278545872,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12452800,236.0,247.1428571428571,Low,377.8042179976496,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12449950,359.0,365.8095238095238,Low,1670.1993533228897,Medium,0.92,True,
phi-3.5-mini-instruct,USGS-12452990,153.0,223.1428571428571,Low,464.545206702337,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12459000,844.0,1243.190476190476,Low,3552.3653423727915,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14015000,67.6,113.66666666666669,Low,169.295782003557,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,555.0,1192.809523809524,Low,1009.0855554321142,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,1870.0,2740.9523809523807,Low,918.4129278545872,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447200,1340.0,1819.047619047619,Low,2142.1682734627743,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12456500,651.0,1142.904761904762,Low,429.0969748447744,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431000,141.0,143.8095238095238,Low,230.0085108294793,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12472800,115000.0,101833.33333333331,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-13334300,61100.0,59366.66666666666,High,18631.86432537051,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447383,0.0,0.4761904761904761,Low,673.2079271093021,Low,1.0,True,
phi-3.5-mini-instruct,USGS-12472800,146000.0,151571.42857142858,High,31822.81984033152,High,0.95,True,
phi-3.5-mini-instruct,USGS-12510500,1020.0,1011.0,Low,3492.406807749207,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12452800,189.0,152.61904761904762,Low,377.8042179976496,High,0.85,True,
phi-3.5-mini-instruct,USGS-13344500,82.0,66.14285714285714,Low,183.7302587220333,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12458000,1810.0,2436.190476190476,Low,778.0209698128198,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12510500,1090.0,1203.3333333333333,Low,3492.406807749207,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14107000,103.0,119.66666666666669,Low,309.4773905537867,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12431000,160.0,162.33333333333334,Low,230.0085108294793,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12448998,43.0,46.95238095238095,Low,309.39979389679627,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12500450,1770.0,2003.3333333333333,Low,2543.163189720396,High,0.95,True,
phi-3.5-mini-instruct,USGS-12451000,1780.0,1655.7142857142858,Low,1255.535243930351,High,0.85,True,
phi-3.5-mini-instruct,USGS-12442500,421.0,445.7142857142857,Low,1966.7599058711344,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14107000,117.0,131.14285714285714,Low,309.4773905537867,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448500,252.0,239.1428571428571,Low,1154.4545536589758,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12431500,905.0,681.0,Low,266.07643168612685,High,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,1540.0,1265.7142857142858,Low,753.8943709183061,High,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,3870.0,4176.190476190476,Medium,753.8943709183061,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452500,2500.0,3632.380952380952,Low,1009.0855554321142,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13351000,26.0,29.80952380952381,Low,936.9136059387152,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452890,126.0,86.26666666666667,Low,81.48119864454674,High,0.85,True,
phi-3.5-mini-instruct,USGS-12449950,2340.0,2812.3809523809523,Low,1670.1993533228897,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12488500,86.3,64.07619047619048,Low,279.3940058356053,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14113000,855.0,893.4761904761905,Low,1233.3436263976494,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12462500,1110.0,2142.8571428571427,Low,3884.520412338176,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-14013700,19.4,17.97142857142857,Low,173.22209602109686,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14111400,1060.0,1161.0,Low,753.8943709183061,Medium,0.6,True,
phi-3.5-mini-instruct,USGS-14113000,2420.0,2502.3809523809523,Low,1233.3436263976494,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12464800,0.46,0.9371428571428572,Low,10.235605106276356,Low,0.9,True,
phi-3.5-mini-instruct,USGS-12456500,1490.0,952.809523809524,Low,429.0969748447744,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,64600.0,61004.76190476191,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12508990,1430.0,1509.047619047619,Low,3228.228865323477,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12510500,1910.0,2310.9523809523807,Low,3492.406807749207,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,385.0,405.1428571428572,Low,266.07643168612685,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452990,1380.0,1401.428571428571,Low,464.545206702337,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12458000,271.0,257.8095238095238,Low,778.0209698128198,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12449950,363.0,375.0952380952381,Low,1670.1993533228897,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448000,986.0,1714.6190476190477,Low,424.7138682386691,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12484500,3430.0,3971.904761904762,Medium,2404.9955726944195,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12465000,34.2,23.628571428571423,Low,53.21281910789904,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12488500,219.0,364.04761904761904,Low,279.3940058356053,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447200,2610.0,1735.2380952380952,Low,2142.1682734627743,High,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,380.0,414.9047619047619,Low,253.09296883655048,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12467000,48.3,42.15238095238095,Low,46.87120300321422,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14111400,841.0,883.1428571428571,Low,753.8943709183061,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13344500,83.8,93.1904761904762,Low,183.7302587220333,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12510500,4950.0,6082.857142857143,Medium,3492.406807749207,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12424000,3700.0,1102.0,Medium,486.192387119909,High,0.95,True,
phi-3.5-mini-instruct,USGS-14113000,797.0,703.6190476190476,Low,1233.3436263976494,High,0.85,True,
phi-3.5-mini-instruct,USGS-12502500,27.4,64.49047619047619,Low,83.27659503307245,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12472800,188000.0,123314.28571428572,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12424000,14.2,16.280952380952378,Low,486.192387119909,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12447390,10.1,13.652380952380955,Low,37.20775723529282,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14013000,30.6,29.076190476190472,Low,139.96007401129722,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12424000,17.0,17.96666666666667,Low,486.192387119909,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12447200,1250.0,1041.0,Low,2142.1682734627743,High,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,1350.0,1547.6190476190477,Low,753.8943709183061,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12508990,896.0,770.6190476190476,Low,3228.228865323477,High,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,2.84,3.418571428571429,Low,673.2079271093021,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452800,54.0,57.95238095238095,Low,377.8042179976496,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452890,92.2,74.64761904761906,Low,81.48119864454674,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12472600,322.0,240.23809523809524,Low,56.52799863011091,High,0.85,True,
phi-3.5-mini-instruct,USGS-12508990,1289.808743169399,1271.791907514451,Low,3228.228865323477,High,0.92,True,
phi-3.5-mini-instruct,USGS-14013000,30.3,31.30000000000004,Low,139.96007401129722,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-13351000,179.0,176.33333333333334,Low,936.9136059387152,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-13334300,157000.0,68085.71428571429,High,18631.86432537051,High,0.95,True,
phi-3.5-mini-instruct,USGS-12462500,274.0,339.04761904761904,Low,3884.520412338176,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12465000,29.5,25.126666666666665,Low,53.21281910789904,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12459000,9410.0,8372.380952380952,Medium,3552.3653423727915,High,0.9,True,
phi-3.5-mini-instruct,USGS-12488500,464.0,694.952380952381,Low,279.3940058356053,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,1620.0,2523.809523809524,Low,673.2079271093021,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12465000,10.4,13.84047619047619,Low,53.21281910789904,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12448998,43.12452830188679,45.00606060606061,Low,309.39979389679627,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12502500,153.0,107.15238095238094,Low,83.27659503307245,High,0.85,True,
phi-3.5-mini-instruct,USGS-13344500,185.0,239.47619047619048,Low,183.7302587220333,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12488500,35.9,40.72380952380953,Low,279.3940058356053,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12459000,7160.0,7948.0952380952385,Medium,3552.3653423727915,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12462500,11200.0,13883.809523809525,High,3884.520412338176,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12422500,1050.0,1072.7619047619048,Low,6063.167585115459,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12505450,20.0,32.476190476190474,Low,28.497420484692174,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,21.9,21.83809523809524,Low,28.497420484692174,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-14013700,181.0,208.1904761904762,Low,173.22209602109686,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12472600,377.0,349.0,Low,56.52799863011091,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14015000,8.0,8.66952380952381,Low,169.295782003557,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13335050,67.6,101.69523809523812,Low,87.55100282214526,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447390,97.2,18.93095238095238,Low,37.20775723529282,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12510500,1370.0,1304.2857142857142,Low,3492.406807749207,High,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,2570.0,2216.190476190476,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12467000,61.1,67.1,Low,46.87120300321422,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448998,161.0,318.57142857142856,Low,309.39979389679627,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12462500,4560.0,1718.571428571429,Medium,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-13335050,128.0,150.28571428571428,Low,87.55100282214526,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14013000,27.6,27.54761904761909,Low,139.96007401129722,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-14013000,57.9,49.75238095238099,Low,139.96007401129722,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12459000,1100.0,868.3809523809524,Low,3552.3653423727915,High,0.9,True,
phi-3.5-mini-instruct,USGS-12458000,488.0,563.5714285714286,Low,778.0209698128198,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14107000,64.0,55.57142857142857,Low,309.4773905537867,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12465400,0.14,0.1242857142857251,Low,28.439489028704404,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12472600,161.0,132.8095238095238,Low,56.52799863011091,High,0.85,True,
phi-3.5-mini-instruct,USGS-12458000,1190.0,2622.5714285714284,Low,778.0209698128198,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12445000,10900.0,7492.380952380952,High,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,311.0,397.6666666666667,Low,253.09296883655048,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12457000,9270.0,6175.714285714285,Medium,2623.5994617046144,High,0.9,True,
phi-3.5-mini-instruct,USGS-12505450,52.6,54.39999999999999,Low,28.497420484692174,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12424000,23.0,36.0,Low,486.192387119909,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,1.1,8.745238095238095,Low,673.2079271093021,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12467000,46.9,45.27142857142857,Low,46.87120300321422,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12431000,282.0,263.04761904761904,Low,230.0085108294793,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14113000,636.0,705.4761904761905,Low,1233.3436263976494,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12472600,177.0,183.95238095238096,Low,56.52799863011091,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12442500,1510.0,1789.5238095238096,Low,1966.7599058711344,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,403.0,426.5238095238095,Low,266.07643168612685,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14013700,116.0,152.47619047619048,Low,173.22209602109686,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452890,21.0,28.723809523809525,Low,81.48119864454674,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12459000,891.0,1022.8571428571428,Low,3552.3653423727915,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14111400,2330.0,1861.428571428571,Low,753.8943709183061,High,0.9,True,
phi-3.5-mini-instruct,USGS-14018500,132.0,69.92380952380952,Low,918.4129278545872,High,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,2580.0,2386.190476190476,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12456500,124.0,168.42857142857142,Low,429.0969748447744,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13348000,12.0,9.67190476190476,Low,136.48781261754797,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12448500,1740.0,4732.857142857143,Low,1154.4545536589758,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-13344500,434.0,417.1904761904762,Low,183.7302587220333,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12431000,400.0,582.3809523809524,Low,230.0085108294793,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431000,252.0,306.0952380952381,Low,230.0085108294793,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12449950,757.0,792.3809523809524,Low,1670.1993533228897,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12484500,2210.0,2613.809523809524,Low,2404.9955726944195,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12448998,62.0,32.714285714285715,Low,309.39979389679627,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,19.8,19.97142857142857,Low,28.497420484692174,Medium,0.99,True,
phi-3.5-mini-instruct,USGS-12456500,250.0,223.7142857142857,Low,429.0969748447744,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,2990.0,2576.190476190476,Low,253.09296883655048,High,0.85,True,
phi-3.5-mini-instruct,USGS-12467000,45.0,44.095238095238095,Low,46.87120300321422,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12510500,4460.0,5332.380952380952,Medium,3492.406807749207,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12449500,360.0,364.2380952380952,Low,1502.8300317743503,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-14107000,160.0,228.52380952380952,Low,309.4773905537867,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12445000,1860.0,1451.428571428571,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-14113000,2240.0,2373.333333333333,Low,1233.3436263976494,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12439500,424.0,536.7619047619048,Low,253.09296883655048,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431000,569.0,470.04761904761904,Low,230.0085108294793,High,0.85,True,
phi-3.5-mini-instruct,USGS-12452800,99.5,76.36666666666666,Low,377.8042179976496,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12488500,471.0,333.5238095238095,Low,279.3940058356053,High,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,2150.0,2150.9523809523807,Low,753.8943709183061,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-14013700,191.0,302.0952380952381,Low,173.22209602109686,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12422500,2300.0,3200.0,Low,6063.167585115459,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13344500,233.0,266.1904761904762,Low,183.7302587220333,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12431500,471.0,525.0,Low,266.07643168612685,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452990,204.0,326.7619047619048,Low,464.545206702337,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13348000,852.0,279.6428571428572,Low,136.48781261754797,High,0.95,True,
phi-3.5-mini-instruct,USGS-12462500,435.0,575.4761904761905,Low,3884.520412338176,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452990,649.0,1176.952380952381,Low,464.545206702337,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12449500,667.0,708.3809523809524,Low,1502.8300317743503,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12465000,14.8,15.885714285714284,Low,53.21281910789904,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13344500,190.0,221.0,Low,183.7302587220333,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12472600,196.0,172.95238095238096,Low,56.52799863011091,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12439500,285.0,289.9047619047619,Low,253.09296883655048,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12500450,3000.0,3010.0,Low,2543.163189720396,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13344500,237.0,184.57142857142856,Low,183.7302587220333,High,0.85,True,
phi-3.5-mini-instruct,USGS-12439500,164.0,162.0,Low,253.09296883655048,Medium,0.95,True,
