,source_dataset,time_raw,time,net_flow,injection_pressure,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected,tc_injecting,tc_producing,delta_P_delta_Q
2086,ftes_1hour,3/8/2025 19:00,2025-03-08T19:00:00,-1.773688609,-1.162244086,-0.342651863,-0.042335322,-0.414649028,-0.103160156,-1.161858372,-0.060063381,-1.609991118,-0.388286083,0.699782998,1.900025571,FALSE,FALSE,0,0,4.292265622
2087,ftes_1hour,3/8/2025 20:00,2025-03-08T20:00:00,-1.773652236,-1.178341404,-0.342662253,-0.04230448,-0.414609721,-0.104733047,-1.177839845,-0.060517621,-1.634460185,-0.38823974,0.670491174,1.90025681,FALSE,FALSE,0,0,-16.07355139
2088,ftes_1hour,3/8/2025 21:00,2025-03-08T21:00:00,-1.773720334,-1.193179996,-0.342514282,-0.040233298,-0.41462443,-0.104497266,-1.19249716,-0.061193427,-1.65693726,-0.388429582,0.643405047,1.896099844,FALSE,FALSE,0,0,7.913006123
2089,ftes_1hour,3/8/2025 22:00,2025-03-08T22:00:00,-1.773095015,-1.206612385,-0.342511645,-0.037616037,-0.41462953,-0.103068341,-1.206101779,-0.06229152,-1.677582391,-0.388453958,0.618403261,1.897678075,FALSE,FALSE,0,0,-0.780738781
2090,ftes_1hour,3/8/2025 23:00,2025-03-08T23:00:00,-1.773638001,-1.219890956,-0.342602823,-0.034844718,-0.414619174,-0.101927047,-1.219072917,-0.063676235,-1.696404322,-0.388648267,0.595015217,1.905745727,FALSE,FALSE,0,0,0.887547802
2091,ftes_1hour,3/9/2025 0:00,2025-03-09T00:00:00,-1.773876681,-1.230096299,-0.342888222,-0.024964958,-0.414589475,-0.105631628,-1.225478031,-0.063773902,-1.705799494,-0.389687253,0.583951362,1.906662549,FALSE,FALSE,0,0,1.552265901
2092,ftes_1hour,3/9/2025 1:00,2025-03-09T01:00:00,-1.773759123,-1.242925791,-0.342586168,-0.02939847,-0.414685508,-0.1017209,-1.242439579,-0.061122457,-1.733646857,-0.388514559,0.55317271,1.916876224,FALSE,FALSE,0,0,-3.964122383
2093,ftes_1hour,3/9/2025 2:00,2025-03-09T02:00:00,-1.77384882,-1.25353039,-0.342573558,-0.027954339,-0.414676822,-0.101201504,-1.252865083,-0.061240379,-1.750634431,-0.388516037,0.534162184,1.909501507,FALSE,FALSE,0,0,4.293176053
2094,ftes_1hour,3/9/2025 3:00,2025-03-09T03:00:00,-1.774007357,-1.263523064,-0.34262984,-0.026462249,-0.414648216,-0.100556698,-1.262730273,-0.061101862,-1.765983663,-0.388386963,0.516359276,1.895821641,FALSE,FALSE,0,0,2.288537499
2095,ftes_1hour,3/9/2025 4:00,2025-03-09T04:00:00,-1.773596897,-1.272568311,-0.342600485,-0.025909527,-0.414590153,-0.101189804,-1.271974305,-0.060186935,-1.781520315,-0.388677403,0.499623168,1.893445559,FALSE,FALSE,0,0,-0.800930276
2096,ftes_1hour,3/9/2025 5:00,2025-03-09T05:00:00,-1.773833765,-1.280811813,-0.342644618,-0.027925809,-0.414617426,-0.100624498,-1.280448378,-0.060729675,-1.795851707,-0.388817113,0.483950231,1.895483811,FALSE,FALSE,0,0,1.263338548
2097,ftes_1hour,3/9/2025 6:00,2025-03-09T06:00:00,-1.774105453,-1.289088754,-0.342577083,-0.027585893,-0.414564055,-0.100321302,-1.288316347,-0.060528862,-1.809084938,-0.388862336,0.468937681,1.902312706,FALSE,FALSE,0,0,1.105824632
2098,ftes_1hour,3/9/2025 7:00,2025-03-09T07:00:00,-1.773855409,-1.296663483,-0.342554105,-0.027855855,-0.414600994,-0.100176521,-1.295852305,-0.061065694,-1.821644305,-0.388662987,0.454987425,1.901061933,FALSE,FALSE,0,0,-1.100798997
2099,ftes_1hour,3/9/2025 8:00,2025-03-09T08:00:00,-1.773721872,-1.303769181,-0.342559658,-0.027686512,-0.414513352,-0.099691328,-1.302974709,-0.060300592,-1.833703695,-0.388795202,0.441756583,1.899865022,FALSE,FALSE,0,0,-1.933123337
2100,ftes_1hour,3/9/2025 9:00,2025-03-09T09:00:00,-1.77416233,-1.31043126,-0.342225613,-0.027857164,-0.414438283,-0.097526382,-1.309781436,-0.059413301,-1.8450332,-0.388297185,0.429133713,1.901562784,FALSE,FALSE,0,0,0.548723777
2101,ftes_1hour,3/9/2025 10:00,2025-03-09T10:00:00,-1.773866185,-1.316974076,-0.34262629,-0.02817445,-0.414468592,-0.097477771,-1.316103427,-0.060674048,-1.855986802,-0.388186071,0.417204583,1.903196021,FALSE,FALSE,0,0,-0.802982917
2102,ftes_1hour,3/9/2025 11:00,2025-03-09T11:00:00,-1.773602956,-1.323275019,-0.342617525,-0.026677932,-0.414476342,-0.097406515,-1.322010657,-0.062455291,-1.866443793,-0.388478338,0.405970116,1.900745968,FALSE,FALSE,0,0,-0.869945032
2103,ftes_1hour,3/9/2025 12:00,2025-03-09T12:00:00,-1.773648398,-1.328869739,-0.342609662,-0.024939887,-0.414504462,-0.097421265,-1.327834297,-0.062093123,-1.875944847,-0.388516103,0.395342543,1.902713238,FALSE,FALSE,0,0,4.470830495
2104,ftes_1hour,3/9/2025 13:00,2025-03-09T13:00:00,-1.773989285,-1.33431432,-0.342161674,-0.024002261,-0.414491908,-0.096851233,-1.333279717,-0.061846097,-1.884998967,-0.388280459,0.385138832,1.904185975,FALSE,FALSE,0,0,0.579464893
2105,ftes_1hour,3/9/2025 14:00,2025-03-09T14:00:00,-1.774233668,-1.339546231,-0.34211809,-0.023531227,-0.41444525,-0.097044046,-1.338553311,-0.062274787,-1.894121292,-0.387917253,0.37522812,1.903019967,FALSE,FALSE,0,0,0.776919188
2106,ftes_1hour,3/9/2025 15:00,2025-03-09T15:00:00,-1.773932834,-1.344530363,-0.341931157,-0.022301455,-0.414409512,-0.097629709,-1.343785615,-0.061113756,-1.903774,-0.3882591,0.365598307,1.902476586,FALSE,FALSE,0,0,-0.602302733
2107,ftes_1hour,3/9/2025 16:00,2025-03-09T16:00:00,-1.774224745,-1.349751909,-0.34200097,-0.019713899,-0.41443643,-0.098458625,-1.348845385,-0.062043963,-1.91203648,-0.388292738,0.35625796,1.908603561,FALSE,FALSE,0,0,0.649036449
2108,ftes_1hour,3/9/2025 17:00,2025-03-09T17:00:00,-1.774342798,-1.354461621,-0.34214376,-0.019361359,-0.414392194,-0.098106806,-1.353502015,-0.061763125,-1.919980541,-0.387882315,0.347288325,1.907769428,FALSE,FALSE,0,0,1.448306242
2109,ftes_1hour,3/9/2025 18:00,2025-03-09T18:00:00,-1.774014762,-1.359031035,-0.342351159,-0.015190042,-0.414381673,-0.097641217,-1.358071841,-0.063891611,-1.928009997,-0.387927522,0.338776267,1.898335451,FALSE,FALSE,0,0,-0.50649276
2110,ftes_1hour,3/9/2025 19:00,2025-03-09T19:00:00,-1.774189391,-1.363302113,-0.342362911,-0.015255154,-0.414293068,-0.096416085,-1.36246493,-0.062596364,-1.935538285,-0.388064872,0.330446523,1.904664932,FALSE,FALSE,0,0,0.887666904
2111,ftes_1hour,3/9/2025 20:00,2025-03-09T20:00:00,-1.77424387,-1.367427876,-0.341811229,-0.016651407,-0.41430809,-0.095882397,-1.366577351,-0.06272823,-1.942648457,-0.388297049,0.322488759,1.904528137,FALSE,FALSE,0,0,2.749812227
2112,ftes_1hour,3/9/2025 21:00,2025-03-09T21:00:00,-1.773867126,-1.371341639,-0.341842389,-0.015247391,-0.414283048,-0.095150806,-1.370701763,-0.062864726,-1.949257712,-0.38808701,0.314757497,1.899708918,FALSE,FALSE,0,0,-0.377884102
2113,ftes_1hour,3/9/2025 22:00,2025-03-09T22:00:00,-1.773684966,-1.375450014,-0.341819106,-0.014132995,-0.414311845,-0.094404736,-1.374527137,-0.062575251,-1.954533277,-0.388405916,0.307209279,1.907068948,FALSE,FALSE,0,0,-0.819700297
2114,ftes_1hour,3/9/2025 23:00,2025-03-09T23:00:00,-1.77362493,-1.379243955,-0.341995574,-0.013675341,-0.414302766,-0.09494943,-1.378413693,-0.063011164,-1.960915605,-0.388083228,0.299918767,1.90690336,FALSE,FALSE,0,0,-2.295693304
2115,ftes_1hour,3/10/2025 0:00,2025-03-10T00:00:00,-1.772777681,-1.381773696,-0.34142473,-0.016215596,-0.414196873,-0.099256418,-1.380225324,-0.061382129,-1.962968949,-0.389105016,0.29631139,1.900973721,FALSE,FALSE,0,0,-0.109037457
2116,ftes_1hour,3/10/2025 1:00,2025-03-10T01:00:00,-1.774134783,-1.386357122,-0.341765699,-0.013839999,-0.414379863,-0.092577372,-1.385657585,-0.062789446,-1.973742717,-0.388488354,0.286047849,1.89780875,FALSE,FALSE,0,0,0.122060773
2117,ftes_1hour,3/10/2025 2:00,2025-03-10T02:00:00,-1.77404846,-1.389786694,-0.341746503,-0.014095945,-0.414323921,-0.092100439,-1.389189367,-0.063179981,-1.979782407,-0.388827134,0.279403265,1.897024827,FALSE,FALSE,0,0,-1.443493821
2118,ftes_1hour,3/10/2025 3:00,2025-03-10T03:00:00,-1.773607843,-1.393354256,-0.341761504,-0.0162695,-0.414231803,-0.092509043,-1.392600811,-0.063144104,-1.986483397,-0.388774154,0.272946753,1.908290217,FALSE,FALSE,0,0,-0.294655321
2119,ftes_1hour,3/10/2025 4:00,2025-03-10T04:00:00,-1.773721228,-1.396647176,-0.341820969,-0.015241179,-0.414191231,-0.092772785,-1.395810665,-0.06362397,-1.991882284,-0.388895363,0.26662036,1.9211637,FALSE,FALSE,0,0,1.05414514
2120,ftes_1hour,3/10/2025 5:00,2025-03-10T05:00:00,-1.77331329,-1.399883584,-0.342320382,-0.015350358,-0.414171551,-0.094113929,-1.399051152,-0.063004103,-1.997466456,-0.388798614,0.260444726,1.916105829,FALSE,FALSE,0,0,-0.288730105
2121,ftes_1hour,3/10/2025 6:00,2025-03-10T06:00:00,-1.773506056,-1.402888152,-0.342350312,-0.018863631,-0.414213815,-0.094930632,-1.402078915,-0.062898493,-2.004664115,-0.388754442,0.254521479,1.910926188,FALSE,FALSE,0,0,0.565475192
2122,ftes_1hour,3/10/2025 7:00,2025-03-10T07:00:00,-1.773212679,-1.405966842,-0.342002381,-0.025086277,-0.414102778,-0.092739407,-1.405002213,-0.060668342,-2.009375361,-0.389485451,0.248848682,1.906351413,FALSE,FALSE,0,0,-0.381717139
2123,ftes_1hour,3/10/2025 8:00,2025-03-10T08:00:00,-1.77274194,-1.408948783,-0.342127538,-0.027448524,-0.414010534,-0.0924095,-1.40813243,-0.05999186,-2.013923218,-0.38924845,0.243095248,1.907073478,FALSE,FALSE,0,0,-0.230657739
2124,ftes_1hour,3/10/2025 9:00,2025-03-10T09:00:00,-1.773348295,-1.41182216,-0.342401309,-0.026716115,-0.414108386,-0.093465643,-1.411064059,-0.059754314,-2.019012648,-0.389626287,0.237466224,1.915656924,FALSE,FALSE,0,0,0.171504153
2125,ftes_1hour,3/10/2025 10:00,2025-03-10T10:00:00,-1.773211077,-1.414498584,-0.342363837,-0.031862131,-0.413984134,-0.092838312,-1.414473522,-0.061889722,-2.023185772,-0.389043469,0.232182057,1.916755048,FALSE,FALSE,0,0,-0.708976353
2126,ftes_1hour,3/10/2025 11:00,2025-03-10T11:00:00,-1.773347283,-1.417485987,-0.3425542,-0.034108031,-0.413945465,-0.092162707,-1.417064274,-0.06505465,-2.027393365,-0.388086654,0.227047493,1.921459613,FALSE,FALSE,0,0,0.795959655
2127,ftes_1hour,3/10/2025 12:00,2025-03-10T12:00:00,-1.773371805,-1.420059086,-0.342421914,-0.037816624,-0.413906226,-0.090754928,-1.419585419,-0.066029055,-2.031656557,-0.387192055,0.221993298,1.928793455,FALSE,FALSE,0,0,3.81040504
2128,ftes_1hour,3/10/2025 13:00,2025-03-10T13:00:00,-1.773157883,-1.42253276,-0.342423094,-0.040284782,-0.413857637,-0.090030771,-1.422109746,-0.066963661,-2.036264437,-0.386403875,0.217036267,1.928083658,FALSE,FALSE,0,0,-0.420560331
2129,ftes_1hour,3/10/2025 14:00,2025-03-10T14:00:00,-1.773253733,-1.42509148,-0.342325791,-0.042128263,-0.413824012,-0.089799893,-1.424599645,-0.065127907,-2.040301776,-0.385590514,0.212256953,1.92115643,FALSE,FALSE,0,0,0.968912077
2130,ftes_1hour,3/10/2025 15:00,2025-03-10T15:00:00,-1.773513974,-1.428035078,-0.342153974,-0.045502506,-0.413780701,-0.090709796,-1.427130229,-0.063583055,-2.044261511,-0.384860663,0.207613814,1.91914241,FALSE,FALSE,0,0,0.410196768
2131,ftes_1hour,3/10/2025 16:00,2025-03-10T16:00:00,-1.773599251,-1.430284046,-0.342042064,-0.047425084,-0.413737326,-0.08907073,-1.429462112,-0.063120013,-2.048340529,-0.384349122,0.202977923,1.932131002,FALSE,FALSE,0,0,0.957194183
2132,ftes_1hour,3/10/2025 17:00,2025-03-10T17:00:00,-1.773493346,-1.432600448,-0.342077527,-0.045186543,-0.413798628,-0.089263006,-1.431690836,-0.063445326,-2.053037615,-0.383980986,0.198503506,1.925025583,FALSE,FALSE,0,0,-0.794963805
2133,ftes_1hour,3/10/2025 18:00,2025-03-10T18:00:00,-1.773602359,-1.434686904,-0.342329111,-0.045110648,-0.413730289,-0.088574072,-1.433940583,-0.063186013,-2.057326171,-0.384117558,0.194198011,1.926168217,FALSE,FALSE,0,0,0.694513027
2134,ftes_1hour,3/10/2025 19:00,2025-03-10T19:00:00,-1.773570383,-1.436681292,-0.342171353,-0.042905161,-0.413752801,-0.088782686,-1.436214835,-0.062609437,-2.061748671,-0.38405209,0.190147704,1.925454675,FALSE,FALSE,0,0,-2.265798036
2135,ftes_1hour,3/10/2025 20:00,2025-03-10T20:00:00,-1.773349071,-1.438767785,-0.342194593,-0.042420232,-0.41378442,-0.089266252,-1.438323228,-0.062752913,-2.065176382,-0.383927859,0.186151639,1.920862647,FALSE,FALSE,0,0,-0.342998288
2136,ftes_1hour,3/10/2025 21:00,2025-03-10T21:00:00,-1.773674372,-1.440758792,-0.342208435,-0.040504798,-0.413751232,-0.088209152,-1.440321759,-0.062975332,-2.067341838,-0.384261613,0.182355815,1.926869492,FALSE,FALSE,0,0,0.221686287
2137,ftes_1hour,3/10/2025 22:00,2025-03-10T22:00:00,-1.773477803,-1.442767671,-0.342300014,-0.039398652,-0.413736789,-0.087780752,-1.442259669,-0.064505892,-2.070888282,-0.384545107,0.178766463,1.927292556,FALSE,FALSE,0,0,-0.371757501
2138,ftes_1hour,3/10/2025 23:00,2025-03-10T23:00:00,-1.773261226,-1.444611028,-0.342012867,-0.039109073,-0.413704015,-0.087131945,-1.44409386,-0.063319465,-2.074551125,-0.384442448,0.175206241,1.921220167,FALSE,FALSE,0,0,-0.309712744
2139,ftes_1hour,3/11/2025 0:00,2025-03-11T00:00:00,-1.772896751,-1.444638225,-0.341512332,-0.040875819,-0.413638522,-0.085324387,-1.445262936,-0.060642025,-2.074854212,-0.385120997,0.17348978,1.92397018,FALSE,FALSE,0,0,-0.003308248
2140,ftes_1hour,3/11/2025 1:00,2025-03-11T01:00:00,-1.77321187,-1.448534822,-0.342163027,-0.039345265,-0.413612168,-0.084611335,-1.4478168,-0.063614119,-2.08185271,-0.383820819,0.168495563,1.921571719,FALSE,FALSE,0,0,0.448492033
2141,ftes_1hour,3/11/2025 2:00,2025-03-11T02:00:00,-1.773185957,-1.4504659,-0.342245533,-0.038170123,-0.413602766,-0.086303768,-1.449702321,-0.062828749,-2.085708857,-0.383843426,0.165153734,1.93010121,FALSE,FALSE,0,0,-2.707098556
2142,ftes_1hour,3/11/2025 3:00,2025-03-11T03:00:00,-1.773225624,-1.452118992,-0.342235928,-0.039410777,-0.413590453,-0.086267587,-1.451288132,-0.06171243,-2.089723841,-0.38366778,0.161941318,1.933578804,FALSE,FALSE,0,0,1.512903378
2143,ftes_1hour,3/11/2025 4:00,2025-03-11T04:00:00,-1.772934558,-1.453561198,-0.342120533,-0.039421376,-0.413589282,-0.085117957,-1.452837258,-0.061031244,-2.092838801,-0.383583139,0.158790833,1.931333917,FALSE,FALSE,0,0,-0.180550333
2144,ftes_1hour,3/11/2025 5:00,2025-03-11T05:00:00,-1.773311191,-1.455152094,-0.342004361,-0.037665172,-0.413570414,-0.086746942,-1.454504809,-0.060098885,-2.095858581,-0.383247157,0.155759522,1.923249267,FALSE,FALSE,0,0,0.152808787
2145,ftes_1hour,3/11/2025 6:00,2025-03-11T06:00:00,-1.773279938,-1.456913416,-0.342012975,-0.036710411,-0.413604364,-0.08442155,-1.456128585,-0.059889212,-2.098361732,-0.382814459,0.152761087,1.91253332,FALSE,FALSE,0,0,-2.047376809
2146,ftes_1hour,3/11/2025 7:00,2025-03-11T07:00:00,-1.773631495,-1.458271357,-0.34202958,-0.03584093,-0.413597488,-0.084019562,-1.457589165,-0.060802678,-2.101575515,-0.382902696,0.149909033,1.906379537,FALSE,FALSE,0,0,0.139685407
2147,ftes_1hour,3/11/2025 8:00,2025-03-11T08:00:00,-1.773832998,-1.459692942,-0.341997218,-0.036003481,-0.413571453,-0.082684637,-1.459015723,-0.060020507,-2.104323787,-0.383022969,0.147104261,1.904744629,FALSE,FALSE,0,0,0.255621223
2148,ftes_1hour,3/11/2025 9:00,2025-03-11T09:00:00,-1.773714833,-1.461183634,-0.341979501,-0.034542432,-0.413568055,-0.082743159,-1.460410807,-0.060220769,-2.10703118,-0.384980018,0.144523571,1.918436513,FALSE,FALSE,0,0,-0.458761184
2149,ftes_1hour,3/11/2025 10:00,2025-03-11T10:00:00,-1.773644342,-1.46250613,-0.341687108,-0.032602153,-0.41353505,-0.08232607,-1.46143466,-0.060437495,-2.109968288,-0.384203764,0.14184719,1.918413659,FALSE,FALSE,0,0,-0.681963441
2150,ftes_1hour,3/11/2025 11:00,2025-03-11T11:00:00,-1.773659881,-1.463521436,-0.341672139,-0.031914194,-0.413546045,-0.082422935,-1.462820809,-0.0605063,-2.112852029,-0.383557063,0.139286669,1.923306857,FALSE,FALSE,0,0,2.372324891
2151,ftes_1hour,3/11/2025 12:00,2025-03-11T12:00:00,-1.773595785,-1.465083241,-0.341649773,-0.031297365,-0.413522909,-0.081811741,-1.46420542,-0.061615778,-2.115541067,-0.383635898,0.136756159,1.922204651,FALSE,FALSE,0,0,-0.885548659
2152,ftes_1hour,3/11/2025 13:00,2025-03-11T13:00:00,-1.773398435,-1.46651809,-0.341640309,-0.026660082,-0.41348943,-0.08094957,-1.465645895,-0.062882983,-2.118156698,-0.38479859,0.133985895,1.898622285,FALSE,FALSE,0,0,-0.264649958
2153,ftes_1hour,3/11/2025 14:00,2025-03-11T14:00:00,-1.773216166,-1.468052172,-0.341507406,-0.010151955,-0.413721997,-0.082733757,-1.467352479,-0.065567091,-2.120506972,-0.385538671,0.130832695,1.881802888,FALSE,FALSE,0,0,-0.306271703
2154,ftes_1hour,3/11/2025 15:00,2025-03-11T15:00:00,-1.208827037,-1.59672957,-0.341549762,-0.019670554,-0.408043167,0.019861633,-1.595324559,-0.068312748,-2.114770525,-0.386145088,0.108389033,1.890259933,FALSE,FALSE,0,1,-0.008878504
2155,ftes_1hour,3/11/2025 16:00,2025-03-11T16:00:00,-1.677233395,-1.537135293,-0.341859752,-0.02240282,-0.4135206,-0.047269948,-1.535822083,-0.064856772,-2.116829708,-0.38760289,0.051792027,1.881689845,FALSE,FALSE,0,0,-0.005218875
2156,ftes_1hour,3/11/2025 17:00,2025-03-11T17:00:00,-1.656913696,-1.504550127,-0.341879556,-0.019851202,-0.415224374,-0.076535766,-1.503677041,-0.065022723,-2.12359675,-0.387350545,0.068876865,1.893925858,FALSE,FALSE,0,0,0.057642155
2157,ftes_1hour,3/11/2025 18:00,2025-03-11T18:00:00,-0.876890787,-1.499615596,-0.341742163,-0.01697223,-0.414467636,-0.057762234,-1.498383345,-0.063115031,-2.128714042,-0.3872938,0.082158129,1.900032647,FALSE,FALSE,0,1,-0.00036847
2158,ftes_1hour,3/11/2025 19:00,2025-03-11T19:00:00,-1.765714543,-1.498084667,-0.341650448,-0.018289522,-0.329275769,-0.06072148,-1.496757529,-0.064244619,-2.131921856,-0.387156946,0.087958941,1.891949392,FALSE,FALSE,0,0,-0.000660777
2159,ftes_1hour,3/11/2025 20:00,2025-03-11T20:00:00,-1.756863671,-1.470646402,-0.341549019,-0.022539373,-0.141161046,-0.061595509,-1.469251593,-0.065920808,-2.115914621,-0.387383945,0.096963654,1.894135547,FALSE,FALSE,0,0,0.111989779
2160,ftes_1hour,3/11/2025 21:00,2025-03-11T21:00:00,-1.676881493,-1.540850311,-0.341627892,-0.018310339,0.194706122,-0.059504694,-1.53948814,-0.066662358,-2.100610097,-0.387482834,-0.009587313,1.54988897,FALSE,FALSE,0,0,-0.032476113
2161,ftes_1hour,3/11/2025 22:00,2025-03-11T22:00:00,-0.300128801,-1.778665089,-0.341656774,-0.013404657,2.475943369,-0.054457445,-1.77684462,-0.0659871,-1.772023448,-0.38694754,1.8286279,0.929299831,FALSE,FALSE,0,1,-0.006871643
2162,ftes_1hour,3/11/2025 23:00,2025-03-11T23:00:00,-0.317578478,-1.778675046,-0.341632606,-0.014138521,2.45669973,-0.052503369,-1.776770011,-0.064569272,-1.139894394,-0.386963275,1.571974013,1.729352639,FALSE,FALSE,0,1,-0.0005775
2163,ftes_1hour,3/12/2025 0:00,2025-03-12T00:00:00,-0.319900066,-1.780227807,-0.342383784,-0.008802935,2.456162041,-0.048289829,-1.776716991,-0.068218825,-0.85331188,-0.386183774,1.138570746,2.085063271,FALSE,FALSE,0,0,0.023692537
2164,ftes_1hour,3/12/2025 1:00,2025-03-12T01:00:00,-0.318695484,-1.778505386,-0.341816762,-0.009789788,2.451541553,-0.049668855,-1.776749907,-0.064875993,-0.335871508,-0.386641041,0.587625854,2.034896706,FALSE,FALSE,0,0,0.051332534
2165,ftes_1hour,3/12/2025 2:00,2025-03-12T02:00:00,-0.317664742,-1.778358591,-0.34157683,-0.008572303,2.453367729,-0.048950676,-1.776869107,-0.064360054,-0.136705003,-0.386683346,0.437737151,2.027977051,FALSE,FALSE,0,0,0.004574079
2166,ftes_1hour,3/12/2025 3:00,2025-03-12T03:00:00,-0.316383066,-1.778531023,-0.341365251,-0.006750559,2.454618067,-0.046858006,-1.776485362,-0.063712424,0.017602304,-0.386641156,0.363976915,2.016406565,FALSE,FALSE,0,0,-0.005484295
2167,ftes_1hour,3/12/2025 4:00,2025-03-12T04:00:00,-0.319337934,-1.778340088,-0.340370302,-0.006520942,2.455180101,-0.046923657,-1.776772099,-0.063648,0.144762002,-0.386556996,0.328101245,2.01355551,FALSE,FALSE,0,0,-0.002944975
2168,ftes_1hour,3/12/2025 5:00,2025-03-12T05:00:00,-0.318159783,-1.778336522,-0.340910059,-0.002947409,2.455562745,-0.047370116,-1.77686817,-0.064125326,0.246009262,-0.386639633,0.31018651,2.020059966,FALSE,FALSE,0,0,-0.000488272
2169,ftes_1hour,3/12/2025 6:00,2025-03-12T06:00:00,-0.31950284,-1.778679824,-0.340749433,-0.002167177,2.455470491,-0.047314708,-1.776975921,-0.063477623,0.329993172,-0.386648445,0.301662488,2.021826053,FALSE,FALSE,0,0,0.008685117
2170,ftes_1hour,3/12/2025 7:00,2025-03-12T07:00:00,-0.318515765,-1.778603027,-0.341023643,0.001652649,2.455774699,-0.045677885,-1.777024502,-0.063368215,0.403230572,-0.386498414,0.296121617,2.02364637,FALSE,FALSE,0,0,0.002227419
2171,ftes_1hour,3/12/2025 8:00,2025-03-12T08:00:00,-0.319285046,-1.778366616,-0.340992107,0.003636107,2.45585932,-0.046637871,-1.777114576,-0.063234596,0.466933179,-0.383963258,0.301205249,2.028128032,FALSE,FALSE,0,0,-0.011759239
2172,ftes_1hour,3/12/2025 9:00,2025-03-12T09:00:00,-0.3182201,-1.778466709,-0.340875188,0.004707418,2.45592455,-0.046048557,-1.777147113,-0.064166401,0.524096621,-0.383332416,0.306492602,2.029374194,FALSE,FALSE,0,0,-0.004011699
2173,ftes_1hour,3/12/2025 10:00,2025-03-12T10:00:00,-0.321334046,-1.778601801,-0.340891177,0.008665653,2.456051687,-0.046069356,-1.777112178,-0.06421446,0.57828461,-0.382988117,0.308873367,2.032603948,FALSE,FALSE,0,0,0.000977355
2174,ftes_1hour,3/12/2025 11:00,2025-03-12T11:00:00,-0.319558317,-1.778797974,-0.340775024,0.009781723,2.456363477,-0.044579194,-1.777132815,-0.063931465,0.623708766,-0.383386736,0.314212139,2.035072258,FALSE,FALSE,0,0,-0.004610436
2175,ftes_1hour,3/12/2025 12:00,2025-03-12T12:00:00,-0.31737171,-1.77880756,-0.340443088,0.009984255,2.456144518,-0.043107907,-1.777182192,-0.064694898,0.668965807,-0.383515825,0.440492273,2.032870431,FALSE,FALSE,0,0,-0.000757434
2176,ftes_1hour,3/12/2025 13:00,2025-03-12T13:00:00,-0.318539462,-1.779362124,-0.332114885,0.041055071,2.454802779,-0.043383432,-1.777333617,-0.064236448,0.703079073,-0.384570493,2.592909983,1.996430263,FALSE,FALSE,0,0,0.016649147
2177,ftes_1hour,3/12/2025 14:00,2025-03-12T14:00:00,0.821038336,-1.779380338,-0.182306862,0.072369143,2.595025501,-0.043717032,-1.777247502,-0.063922629,0.745346423,-0.384030271,2.564995649,2.0579171,FALSE,FALSE,0,0,-0.000598803
2178,ftes_1hour,3/12/2025 15:00,2025-03-12T15:00:00,1.149612556,-1.779685211,-0.057759723,0.03278987,2.597685921,-0.045720954,-1.776937631,-0.06488969,0.893037635,-0.384301274,2.561931326,2.066508599,FALSE,FALSE,0,0,-0.000631921
2179,ftes_1hour,3/12/2025 16:00,2025-03-12T16:00:00,1.148582629,-1.779532687,-0.048384509,0.053776017,2.575738694,-0.043904587,-1.776784732,-0.064405607,1.041328068,-0.385644602,2.575622996,2.067122917,FALSE,FALSE,0,0,-0.005976618
